C_DISC,CERT,SHAPE,PCS,WEIGHT,COLOR,CLARITY,CUT,POL,SY,FLUO,FLUO_COLOR,FANCY_COLOR,FANCY_INTENSITY,FANCY_OVERTONE,TD,TABL,MIN_DIAM,MAX_DIAM,HEIGHT,RATIO,COL_SHADE,MILKY,TABLE_BLACK,SIDE_BLACK,WHT_INC,KEY_TO_SYMBOL,CERT_COMMENTS,CR_ANGLE,CR_HEIGHT,PV_ANGLE,PV_DEPTH,GIRDLE_PERCENTAGE,GIRDLE_CONDITION,STAR_LENGTH,LOWER_HALF,CULET,EYE_CLEAN,TABLE_CLEAN,HA,CERT_TYPE,CERT_DATE,REF_DAYS,INTERNAL_COLOR,INTERNAL_CLARITY,OPEN,NATURAL,INTENDED_NATURAL,CAVITY,CHIP,EXTRA_FACET,GRAINING,CUT_COMMENTS,AM,PCR,FMTS,C1T,REMARKS,DEMAND_STATUS,ASSORT_DATE,COUNTRY_OF_ORIGIN_MINE_ORIGIN,MINING_CO_NAME,MINING_CO_DESCRIPTION,SOURCE_CO,SOURCE_COUNTRY,SOURCE_MINE, Inv_Date, Inv_Party, Inv_By , Inv_Term
-35,FACT,RO,1,0.56,G,SI1,VG,VG,VG,FNT,NN,NA,NN,NN,64.2,56,5.14,5.2,3.32,1.012,NN,NN,NN,NN,NN,,,37,16.5,40.4,42.5,5,Polished,50,80,PTD,Y,Y,Y,DD,28-04-2022,41,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG0,DEMAND,28-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,07-06-2022,Titan Company Limited,Titan Company Limited,30
-27,IIDGR,RO,1,0.56,G,VVS2,EX,EX,EX,NON,NN,,,,62.1,55.5,5.19,5.23,3.24,1.008,NN,NN,NN,NN,NN,NN,NN,34.8,16.1,40.6,42.1,3.9,FACETED,24,,PTD,Y,Y,N,IIDGR,24-05-2022,10,G,VVS2,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-30.56,IIDGR,RO,1,0.56,F,VS2,EX,EX,EX,NON,NN,,,,62.3,55.7,5.21,5.23,3.25,1.004,NN,NN,NN,NN,NN,NN,NN,34.8,15.7,40.7,42.1,4.5,FACETED,26,,PTD,Y,Y,N,IIDGR,24-05-2022,10,F,VS2,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.56,J,VVS1,EX,EX,EX,NON,NN,,,,60.2,56.4,5.34,5.38,3.22,1.007,NN,NN,NN,NN,NN,NN,NN,34.1,15,40.7,42.4,2.8,FACETED,25,,PTD,Y,Y,Y,IIDGR,26-05-2022,11,J,VVS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,29-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.56,H,SI1,EX,EX,EX,NON,NN,,,,61.8,56.8,5.21,5.26,3.24,1.01,NN,NN,NN,NN,NN,NN,NN,34.6,15.1,40.8,42.4,4.3,FACETED,26,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,H,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-29,IIDGR,RO,1,0.56,I,VS1,EX,EX,EX,FNT,NN,,,,60.6,57.4,5.26,5.29,3.2,1.006,NN,NN,NN,NN,NN,NN,NN,33.3,14.2,40.8,42,4.4,FACETED,24,,PTD,Y,Y,Y,IIDGR,31-05-2022,5,I,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB1,DEMAND,04-06-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-45,GIA,RO,1,0.56,F,SI1,EX,VG,EX,NON,NN,NN,NN,NN,62.5,57,5.23,5.27,3.28,1.008,NN,NN,NN,BC1+,NN,"Twinning Wisp, Feather",,35.5,15.5,41,43,4,Polished,50,80,PTD,,,N,DD,30-07-2021,311,F,SI1,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA,,30-07-2021,,,,,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",DTC,03-06-2022,Sun Rays,Sun Rays,30
-36,GIA,RO,1,0.56,E,VVS2,EX,EX,EX,NON,NN,NA,NN,NN,62.8,56,5.24,5.27,3.3,1.006,NN,NN,NN,NN,WC1,"Needle, Pinpoint, Feather",-,35.5,15.5,40.8,43,4,Polished,50,80,PTD,Y,Y,N,DD,21-11-2021,197,E,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,GIA,NON-DEMND,21-11-2021,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,03-06-2022,Sun Rays,Sun Rays,30
-32.65,GIA,RO,1,0.56,H,VVS2,EX,EX,EX,NON,,,,,60,58,5.37,5.4,3.23,1.006,,,,,,"Needle, Pinpoint, Cloud",,32,13,41.2,43.5,3.5,Faceted,45,80,PTD,,,,DD,25-11-2021,9,,,,,,,,,,,,,,,MG,,06-06-2022,,,,,,,15-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-45,GIA,RO,1,0.56,J,VVS2,EX,EX,EX,FNT,NN,NN,NN,NN,60.2,58,5.32,5.35,3.21,1.006,NN,NN,BT1,NN,NN,Pinpoint  Cloud,,34,14,40.6,42.5,3.5,Polished,50,75,PTD,,,N,DD,25-05-2021,386,J,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,,C1,,25-05-2021,,,,,ANGOLA,CATOCA,15-06-2022,Kavan Exports,Kavan Exports,60
-27,IIDGR,RO,1,0.56,G,VVS1,EX,EX,EX,NON,NN,,,,60.2,60.1,5.26,5.29,3.18,1.006,NN,NN,NN,NN,NN,NN,NN,33.8,14,41,42.6,3.6,FACETED,24,,PTD,Y,Y,Y,IIDGR,02-06-2022,7,G,VVS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,09-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,16-06-2022,Diarough N. V.,Diarough Sourcing S. A.,7
-35,GIA,OV,1,0.56,F,SI1,,EX,VG,NON,NN,NA,NN,NN,60.2,57,4.71,6.43,2.84,1.365,NN,NN,NN,BC1,WC2,Twinning Wisp,-,0,0,0,0,0,Polished,,,PTD,Y,Y,N,DD,27-04-2022,53,F,SI1,OP1,NN,NN,NN,NN,NN,NN,EX1,N,N,N,N,VG0,NON-DEMND,27-04-2022,SOUTH AFRICA,UNKNOWN,UNKNOWN,EKAPA,SOUTH AFRICA,KIMBERLEY,18-06-2022,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30
-41,GIA,RO,1,0.57,E,VS2,EX,EX,EX,FNT,NN,NN,NN,NN,61.9,58,5.28,5.32,3.28,1.008,NN,NN,NN,NN,NN,Twinning Wisp,,36,15.5,40.8,43,3.5,Polished,50,75,PTD,,,N,DD,16-02-2022,118,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,C1,,16-02-2022,,,,,RUSSIAN FEDERATION,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-27,IIDGR,RO,1,0.57,H,VVS2,EX,EX,EX,NON,NN,NN,NN,NN,61.9,57,5.25,5.28,,1.006,NN,NN,NN,NN,NN,"Cloud, Feather",,34.9,15.7,40.8,41.9,4.3,Polished,,,,,,N,,19-03-2022,82,H,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,PB0,,19-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-54,GIA,RO,1,0.57,E,SI1,EX,EX,EX,NON,NN,NA,NN,NN,62.7,58,5.25,5.29,3.3,1.008,NN,M1,NN,NN,WT2,Cloud,-,35.5,15,41.2,43.5,4,Polished,50,80,PTD,N,N,N,DD,28-04-2022,42,E,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,28-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-53,GIA,RO,1,0.57,F,SI1,EX,EX,EX,NON,NN,NA,NA,NA,63.1,56,5.27,5.31,3.34,1.008,NN,M1,NN,NN,WT2,Cloud,-,36.5,16,41,43.5,3.5,Faceted,50,80,PTD,N,N,N,DD,20-04-2022,50,F,SI1,NN,N1,NN,CTP,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMND,20-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-30,GIA,RO,1,0.57,G,VVS2,EX,EX,EX,NON,NN,NA,NA,NA,61.7,59,5.29,5.32,3.27,1.006,NN,NN,NN,NN,WC1,"Cloud, Pinpoint",-,35.5,14.5,40.8,43,4,Faceted,55,75,PTD,Y,Y,Y,DD,25-05-2022,20,G,VVS2,NN,NN,NN,NN,NN,NN,NN,EX1,N,Y,N,N,PCR - DOC & SYSTEM FLOW LEVEL,DEMAND,25-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,09-06-2022,Diarough N. V.,Diarough Sourcing S. A.,60
-27,IIDGR,RO,1,0.57,G,VS1,EX,EX,EX,NON,NN,,,,62,55.1,5.26,5.28,3.27,1.004,NN,NN,NN,NN,NN,NN,NN,34.8,16.1,40.7,41.9,4,FACETED,26,,PTD,Y,Y,Y,IIDGR,30-05-2022,5,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-48,GIA,RO,1,0.57,E,VS2,EX,VG,EX,FNT,NN,NN,NN,NN,63.1,55,5.25,5.28,3.32,1.006,NN,NN,BT1,NN,NN,Crystal,,36.5,16.5,40.6,43,3.5,Polished,50,75,PTD,,,N,DD,03-01-2022,162,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,C1,,03-01-2022,,,,,AGGREGATE,UNKNOWN,13-06-2022,Diarough (Hong Kong) Ltd.,Diarough Sourcing S. A.,0
-27,IIDGR,RO,1,0.58,H,VS1,EX,EX,EX,NON,NN,NN,NN,NN,62.1,55.4,5.25,5.3,,1.01,NN,NN,NN,NN,NN,Pinpoint,,35,15.9,40.7,42,4.2,Polished,,,,,,N,,11-03-2022,90,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,PB0-FEB,,11-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-35,FACT,RO,1,0.58,G,SI1,VG,VG,VG,FNT,NN,NN,NN,NN,64,59,5.17,5.24,,1.014,NN,NN,NN,NN,NN,,,37,16,40.8,43,5,Polished,,,PTD,,,,,20-03-2022,80,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,TQVG1,,20-03-2022,,,,,ANGOLA,UNKNOWN,07-06-2022,Titan Company Limited,Titan Company Limited,30
-45,GIA,RO,1,0.58,E,SI1,EX,EX,EX,MED,NN,NA,NA,NA,61.8,58,5.32,5.35,3.3,1.006,NN,NN,BT1+,NN,WC1,"Feather, Crystal",-,35.5,15,41,43,4,Faceted,55,80,PTD,N,N,N,DD,11-05-2022,34,E,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMAND,11-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,10-06-2022,Ariha Diamond,Ariha Diamond,7
-27,IIDGR,RO,1,0.58,G,VS1,EX,EX,EX,NON,NN,,,,62.5,56.3,5.26,5.31,3.3,1.01,NN,NN,NN,NN,NN,NN,NN,35.1,15.7,40.8,42.4,4.4,FACETED,25,,PTD,Y,Y,Y,IIDGR,26-05-2022,11,G,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,29-05-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-41,GIA,RO,1,0.58,E,SI2,EX,EX,EX,NON,NN,NN,NN,NN,62.2,55,5.35,5.36,3.33,1.002,NN,NN,BT1,NN,NN,"Twinning Wisp, Feather",,34.5,15.5,40.8,43,3.5,Polished,50,80,PTD,,,N,DD,03-01-2022,162,E,SI2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA / WSM0,,03-01-2022,,,,,RUSSIAN FEDERATION,ALROSA,13-06-2022,Superior Diamonds Pty. Ltd.,Superior Diamonds Pty. Ltd.,
-27,IIDGR,RO,1,0.58,I,VS2,EX,EX,EX,NON,NN,,,,61.8,57.4,5.3,5.32,3.28,1.004,NN,NN,NN,NN,NN,NN,NN,34.6,14.9,41,42.6,4.3,FACETED,25,,PTD,Y,Y,Y,IIDGR,02-06-2022,7,I,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,09-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,16-06-2022,Diarough N. V.,Diarough Sourcing S. A.,7
-30,FM,RO,1,0.59,H,VVS2,EX,EX,EX,NON,NN,NA,NN,NN,63.1,56,5.33,5.36,3.37,1.006,NN,NN,NN,NN,NN,"Pinpoint, Indented Natural",-,36.5,16.5,40.8,43,3.5,Polished,45,80,PTD,N,Y,N,DD,20-04-2022,55,H,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,MBMGFM - FM108904-22,DEMAND,20-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-35,FACT,RO,1,0.59,G,SI1,VG,VG,VG,NON,NN,NN,NN,NN,62.9,59,5.28,5.33,3.34,1.009,NN,NN,NN,NN,NN,,,35,14,41.2,44,5,Polished,,,PTD,,,,,12-03-2022,88,G,SI1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG0,,12-03-2022,,,,,RUSSIAN FEDERATION,NURBA,07-06-2022,Titan Company Limited,Titan Company Limited,30
-38,GIA,EM,1,0.59,E,VS2,,EX,VG,NON,NN,NA,NN,NN,67.1,66,4.17,5.55,2.8,1.331,NN,NN,BT1,NN,NN,Crystal,NA,0,0,0,0,0,Polished,,,PTD,Y,N,N,DD,03-04-2022,72,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,,,,,VG0,NON-DEMND,03-04-2022,CANADA,RIO-TINTO,DIAVIK,RIO-TINTO,CANADA,DIAVIK,13-06-2022,Superior Diamonds Pty. Ltd.,Superior Diamonds Pty. Ltd.,
-35,GIA,RO,1,0.59,K,SI1,VG,EX,VG,NON,NN,NA,NA,NA,64.1,54,5.23,5.27,3.37,1.008,NN,NN,NN,NN,WC1,Twinning Wisp,-,37,17,40.4,42,4.5,Faceted,50,75,PTD,N,N,N,DD,20-05-2022,19,K,SI1,NN,NN,NN,NN,NN,NN,NN,EX1,N,N,N,N,TQVG0,DEMAND,20-05-2022,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,07-06-2022,Titan Company Limited,Titan Company Limited,30
-35,FACT,RO,1,0.59,H,SI2,VG,VG,EX,NON,NN,NA,NN,NN,64,55,5.24,5.31,3.37,1.013,NN,NN,NN,NN,NN,,,37,17,40.4,42.5,4.5,Polished,50,75,PTD,Y,Y,Y,DD,22-04-2022,47,H,SI2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG0-AE 129163,DEMAND,22-04-2022,BOTSWANA,DEBSWANA,UNKNOWN,ODC,BOTSWANA,ODC,07-06-2022,Titan Company Limited,Titan Company Limited,30
-27,IIDGR,RO,1,0.59,I,VS1,EX,EX,EX,NON,NN,,,,59.8,59.1,5.38,5.41,3.23,1.006,NN,NN,NN,NN,NN,NN,NN,33.3,13.7,40.8,42,4.1,FACETED,24,,PTD,Y,Y,N,IIDGR,23-05-2022,10,I,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,SOUTH AFRICA,UNKNOWN,UNKNOWN,EKAPA,SOUTH AFRICA,KIMBERLEY,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-30.32,IIDGR,RO,1,0.59,F,VS1,EX,EX,EX,NON,NN,,,,61.7,56,5.3,5.35,3.29,1.009,NN,NN,NN,NN,NN,NN,NN,34.8,15.8,40.6,42,3.9,FACETED,25,,PTD,Y,Y,N,IIDGR,24-05-2022,10,F,VS1,NN,NN,NN,NN,NN,NN,NN,NA,N,N,N,N,PB0,DEMAND,30-05-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.59,J,VS1,EX,EX,EX,NON,NN,,,,61.5,56.9,5.31,5.34,3.27,1.006,NN,NN,NN,NN,NN,NN,NN,34.9,16,40.6,42.3,3.2,FACETED,26,,PTD,Y,Y,Y,IIDGR,31-05-2022,5,J,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,04-06-2022,NAMIBIA,NAMDIA,UNKNOWN,NAMDIA,NAMIBIA,UNKNOWN,08-06-2022,Diarough N. V.,Diarough Sourcing S. A.,90
-27,IIDGR,RO,1,0.59,H,VS1,EX,EX,EX,NON,NN,,,,59.7,58.1,5.42,5.44,3.24,1.004,NN,NN,NN,NN,NN,NN,NN,33.4,13.8,40.8,42.2,3.7,FACETED,24,,PTD,Y,Y,Y,IIDGR,02-06-2022,7,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,PB0,DEMAND,09-06-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,16-06-2022,Diarough N. V.,Diarough Sourcing S. A.,7
-38,GIA,EM,1,0.59,E,VS1,,EX,VG,NON,NN,NN,NN,NN,65.8,59,4.05,5.73,2.66,1.415,NN,NN,BT1,NN,NN,"Crystal, Cloud",,0,0,0,0,0,Polished,,,PTD,Y,Y,N,DD,29-09-2021,263,E,VS1,NN,NN,NN,NN,NN,NN,NN,NN,,,N,,EX0,,29-09-2021,,,,,UNKNOWN,UNKNOWN,18-06-2022,Israel Levy Diamond Cutters Inc.,Israel Levy Diamond Cutters Inc.,30
-33,GIA,RO,1,0.6,E,VS2,EX,EX,EX,NON,NN,NN,NN,NN,62.7,57,5.36,5.38,3.37,1.004,NN,NN,BT1+,NN,NN,"Crystal, Cloud",,35.5,15.5,41,43.5,4,Polished,50,80,PTD,,,N,DD,15-01-2022,142,E,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,15-01-2022,,,,,AGGREGATE,UNKNOWN,03-06-2022,Sun Rays,Sun Rays,30
-32,FM,RO,1,0.6,G,VVS2,EX,EX,EX,NON,NN,NN,NN,NN,61.5,59,5.38,5.42,,1.007,NN,NN,NN,NN,NN,"Pinpoint, Indented Natural, Surface Graining",,35,14.5,41,43,4,Polished,,,PTD,,,N,DD,22-01-2022,143,G,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA,,22-01-2022,,,,,AGGREGATE,UNKNOWN,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-14,GIA,PR,1,0.6,E,VVS2,,EX,GD,FNT,BLUE,NN,NN,NN,60.6,58,4.63,7.4,2.8,1.598,NN,NN,NN,NN,WT1,"Pinpoint, Feather, Cloud",,0,0,0,0,0,Polished,,,PTD,Y,N,N,DD,29-01-2022,136,E,VVS2,OP1,NN,INC,NN,NN,NN,SGR1,NN,,,N,,GIA,,29-01-2022,,,,,ANGOLA,CALENDULA,13-06-2022,Diarough N. V.,Diarough Sourcing S. A.,27
-38,FM,RO,1,0.6,H,VVS2,EX,EX,VG,NON,NN,NN,NN,NN,62.5,56,5.36,5.39,,1.006,NN,NN,NN,NN,NN,"Pinpoint, Indented Natural",,36.5,16,40.6,42.5,3.5,Polished,,,PTD,,,N,DD,05-02-2022,129,H,VVS2,NN,NN,NN,NN,NN,NN,NN,NN,,,Y,,GIA,,05-02-2022,,,,,AGGREGATE,UNKNOWN,10-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-41,GIA,RO,1,0.6,G,VS2,EX,EX,EX,MED,NN,NA,NA,NA,62.4,59,5.35,5.4,3.36,1.009,NN,NN,NN,NN,NN,"Crystal, Knot, Feather",,35.5,15,41.2,43.5,4,Faceted,50,75,PTD,,,N,DD,16-02-2022,110,G,VS2,NN,NN,NN,NN,NN,NN,NN,NN,N,N,N,N,GIA,NON-DEMND,16-02-2022,,,,,UNKNOWN,UNKNOWN,03-06-2022,Sun Rays,Sun Rays,30
-29,GIA,RO,1,0.6,D,VS2,EX,EX,EX,NON,NN,NA,NA,NA,63.1,55,5.34,5.37,3.38,1.006,NN,NN,NN,NN,WC1,Crystal,-,36.5,16.5,40.6,42.5,3.5,Faceted,50,80,PTD,Y,Y,N,DD,17-02-2022,109,D,VS2,NN,N1,NN,NN,NN,NN,NN,NN,N,N,N,N,GIA,NON-DEMND,17-02-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,03-06-2022,Sun Rays,Sun Rays,30
-30,GIA,RO,1,0.6,H,VS1,EX,EX,EX,NON,NN,NN,NN,NN,62.2,56,5.38,5.4,3.36,1.004,NN,NN,NN,NN,NN,"Crystal, Cloud, Pinpoint, Needle",,35.5,15.5,40.6,42.5,4,Polished,,,PTD,,,N,DD,23-02-2022,105,H,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,GIA,,23-02-2022,,,,,RUSSIAN FEDERATION,ALROSA,07-06-2022,MBMG Diamonds Pvt. Ltd.,MBMG Diamonds Pvt. Ltd.,30
-31.67,FACT,RO,1,0.6,G,VS1,VG,VG,VG,FNT,NN,NN,NN,NN,64.2,56,5.28,5.33,3.4,1.009,NN,NN,NN,NN,NN,,,37,16.5,40.8,43,4.5,Polished,,,PTD,,,,,14-03-2022,87,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG1,,14-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Titan Company Limited,Titan Company Limited,30
-31.67,FACT,RO,1,0.6,G,VS1,VG,VG,VG,NON,NN,NN,NN,NN,64.2,55,5.23,5.31,3.39,1.015,NN,NN,NN,NN,NN,,,37,17,40.4,42.5,4.5,Polished,,,PTD,,,,,14-03-2022,87,G,VS1,NN,NN,NN,NN,NN,NN,NN,NN,N,N,Y,N,TQVG0,,14-03-2022,,,,,BOTSWANA;SOUTH AFRICA;CANADA;NAMIBIA,AGGREGATE,08-06-2022,Titan Company Limited,Titan Company Limited,30
-50,GIA,RO,1,0.6,D,SI1,VG,VG,EX,MED,NN,NA,NA,NA,62.1,60,5.29,5.34,3.3,1.009,NN,NN,BT1+,NN,WC1,"Crystal, Feather",-,36.5,15,40.2,42,5,Faceted,50,80,PTD,N,N,N,DD,13-03-2022,85,D,SI1,OP1,N1,NN,NN,NN,NN,SGR1,NN,N,N,Y,N,GIA,NON-DEMND,13-03-2022,RUSSIAN FEDERATION,ALROSA,ALROSA,ALROSA,RUSSIAN FEDERATION,ALROSA,03-06-2022,Sun Rays,Sun Rays,30
-42,GIA,RO,1,0.6,G,VS1,VG,EX,EX,NON,NN,NA,NA,NA,63,56,5.36,5.39,3.39,1.006,NN,NN,NN,NN,WC1,"Feather, Indented Natural, Cloud",NA,36.5,16,41,43,4,Faceted,50,80,PTD,Y,Y,N,DD,15-04-2022,52,G,VS1,NN,N1,ING,NN,NN,NN,NN,EX1,N,N,Y,N,GIA,NON-DEMND,15-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,03-06-2022,Sun Rays,Sun Rays,30
-46,GIA,RO,1,0.6,E,SI2,EX,EX,EX,NON,NN,NA,NA,NA,61.9,59,5.38,5.41,3.34,1.006,NN,M1,NN,BC1+,WT2,"Cloud, Feather",NA,35.5,14.5,41,43.5,4,Faceted,50,75,PTD,N,N,N,DD,01-04-2022,69,E,SI2,NN,N1,NN,NN,NN,NN,NN,NN,,,,,GIA,NON-DEMND,01-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-50,GIA,RO,1,0.6,J,SI1,VG,EX,EX,NON,NN,NA,NA,NA,63.5,56,5.34,5.36,3.4,1.004,NN,M1,NN,NN,NN,Cloud,NA,36.5,16.5,41,43.5,3.5,Faceted,50,80,PTD,N,N,N,DD,01-04-2022,69,J,SI1,NN,N1,NN,NN,NN,NN,NN,NN,,,,,GIA,NON-DEMND,01-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
-48,GIA,RO,1,0.6,H,SI2,EX,EX,EX,NON,NN,NA,NA,NA,63.2,56,5.35,5.4,3.4,1.009,NN,M1,NN,NN,WC2,Cloud,NA,35,15.5,41.4,44,3.5,Faceted,50,80,PTD,N,N,N,DD,01-04-2022,69,H,SI2,NN,NN,NN,NN,NN,NN,NN,NN,,,,,GIA,NON-DEMND,01-04-2022,AGGREGATE,DTC-DBGSS,UNKNOWN,DTC,"BOTSWANA,SOUTH AFRICA,CANADA,NAMIBIA",AGGREGATE,08-06-2022,Sheel Gems,Sheel Gems,75
