Price per Carat,Size,Colour,Clarity
7906,1,2,4
6800,1,2,5
5280,1,2,6
3525,1,2,7
9135,1,3,0
8976,1,3,1
8052,1,3,2
7638,1,3,3
7236,1,3,4
6460,1,3,5
5100,1,3,6
3356.5,1,3,7
7424,1,4,0
7280,1,4,1
7004,1,4,2
6468,1,4,3
6204,1,4,4
5742,1,4,5
4686,1,4,6
3219.5,1,4,7
6204,1,5,0
6030,1,5,1
5610,1,5,2
5494,1,5,3
5372,1,5,4
5100,1,5,5
4224,1,5,6
2945.5,1,5,7
5293,1,6,0
5032,1,6,1
4896,1,6,2
4620,1,6,3
4422,1,6,4
4092,1,6,5
3696,1,6,6
2489,1,6,7
4160,1,7,0
4092,1,7,1
3960,1,7,2
3819,1,7,3
3445,1,7,4
3250,1,7,5
2961,1,7,6
2292.5,1,7,7
3648,1,8,0
3520,1,8,1
3339,1,8,2
3136,1,8,3
2990,1,8,4
2860,1,8,5
2665,1,8,6
2096,1,8,7
3055,1,9,0
2970,1,9,1
2881,1,9,2
2814,1,9,3
2680,1,9,4
2470,1,9,5
2304,1,9,6
1834,1,9,7
17080,1,0,0
13516,1,0,1
11968,1,0,2
10758,1,0,3
9787.5,1,0,4
7020,1,0,5
5632,1,0,6
3915,1,0,7
12480,1,1,0
11346,1,1,1
10017,1,1,2
9834,1,1,3
8777,1,1,4
6720,1,1,5
5440,1,1,6
3646.5,1,1,7
11102,1,2,0
10812,1,2,1
9108,1,2,2
8777,1,2,3
8142,1,2,4
6700,1,2,5
5280,1,2,6
3475,1,2,7
8917.5,1,3,0
8840,1,3,1
7930,1,3,2
7638,1,3,3
7560,1,3,4
6460,1,3,5
4875,1,3,6
3307.5,1,3,7
7250,1,4,0
7280,1,4,1
6798,1,4,2
6664,1,4,3
6674,1,4,4
6003,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5687,1,5,0
5760,1,5,1
5525,1,5,2
5453,1,5,3
5451,1,5,4
5025,1,5,5
4096,1,5,6
2902.5,1,5,7
4858.5,1,6,0
4625,1,6,1
4608,1,6,2
4550,1,6,3
4356,1,6,4
4030,1,6,5
3612,1,6,6
2451,1,6,7
3872,1,7,0
3906,1,7,1
3840,1,7,2
3876,1,7,3
3498,1,7,4
3200,1,7,5
3031.5,1,7,6
2257.5,1,7,7
3562.5,1,8,0
3437.5,1,8,1
3392,1,8,2
3332,1,8,3
3082,1,8,4
2992,1,8,5
2634.25,1,8,6
2064,1,8,7
2843.5,1,9,0
2745,1,9,1
2709,1,9,2
2793,1,9,3
2700,1,9,4
2527,1,9,5
2322,1,9,6
1806,1,9,7
16380,1,0,0
12862,1,0,1
11220,1,0,2
10106,1,0,3
9135,1,0,4
6858,1,0,5
5368,1,0,6
3969,1,0,7
11960,1,1,0
10788,1,1,1
9381,1,1,2
9387,1,1,3
8449.5,1,1,4
6562.5,1,1,5
5185,1,1,6
3697.5,1,1,7
10647,1,2,0
10176,1,2,1
8832,1,2,2
8515,1,2,3
7670,1,2,4
6400,1,2,5
5040,1,2,6
3525,1,2,7
8555,1,3,0
8364,1,3,1
7564,1,3,2
7410,1,3,3
7128,1,3,4
6127.5,1,3,5
4650,1,3,6
3356.5,1,3,7
6786,1,4,0
6944,1,4,1
6592,1,4,2
6370,1,4,3
6204,1,4,4
5655,1,4,5
4402,1,4,6
3219.5,1,4,7
5452,1,5,0
5535,1,5,1
5397.5,1,5,2
5330,1,5,3
5095.5,1,5,4
4800,1,5,5
4000,1,5,6
2945.5,1,5,7
4661,1,6,0
4440,1,6,1
4428,1,6,2
4445,1,6,3
4191,1,6,4
3937,1,6,5
3472,1,6,6
2489,1,6,7
3712,1,7,0
3751,1,7,1
3690,1,7,2
3648,1,7,3
3445,1,7,4
3075,1,7,5
2914,1,7,6
2292.5,1,7,7
3420,1,8,0
3300,1,8,1
3259.5,1,8,2
3136,1,8,3
2990,1,8,4
2816,1,8,5
2531.75,1,8,6
2096,1,8,7
2726,1,9,0
2632.5,1,9,1
2601.5,1,9,2
2688,1,9,3
2600,1,9,4
2394,1,9,5
2232,1,9,6
1834,1,9,7
16660,1,0,0
13189,1,0,1
11687.5,1,0,2
10513.5,1,0,3
9352.5,1,0,4
7074,1,0,5
5632,1,0,6
3969,1,0,7
12168,1,1,0
11625,1,1,1
9778.5,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5440,1,1,6
3697.5,1,1,7
10829,1,2,0
10573.5,1,2,1
9039,1,2,2
8580.5,1,2,3
7965,1,2,4
6550,1,2,5
5160,1,2,6
3525,1,2,7
8700,1,3,0
8636,1,3,1
7747,1,3,2
7467,1,3,3
7398,1,3,4
6317.5,1,3,5
4762.5,1,3,6
3356.5,1,3,7
7076,1,4,0
7112,1,4,1
6746.5,1,4,2
6517,1,4,3
6392,1,4,4
5829,1,4,5
4544,1,4,6
3219.5,1,4,7
5546,1,5,0
5715,1,5,1
5482.5,1,5,2
5330,1,5,3
5332.5,1,5,4
4912.5,1,5,5
4064,1,5,6
2945.5,1,5,7
4740,1,6,0
4514,1,6,1
4500,1,6,2
4515,1,6,3
4257,1,6,4
3999,1,6,5
3528,1,6,6
2489,1,6,7
3776,1,7,0
3813,1,7,1
3750,1,7,2
3790.5,1,7,3
3418.5,1,7,4
3125,1,7,5
2961,1,7,6
2292.5,1,7,7
3477,1,8,0
3355,1,8,1
3312.5,1,8,2
3258.5,1,8,3
3013,1,8,4
2926,1,8,5
2572.75,1,8,6
2096,1,8,7
2773,1,9,0
2677.5,1,9,1
2644.5,1,9,2
2730,1,9,3
2640,1,9,4
2470,1,9,5
2268,1,9,6
1834,1,9,7
16124.5,1,0,0
12886.5,1,0,1
11375,1,0,2
10513.5,1,0,3
9352.5,1,0,4
7074,1,0,5
5456,1,0,6
3969,1,0,7
12168,1,1,0
11625,1,1,1
9858,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5270,1,1,6
3697.5,1,1,7
10829,1,2,0
10494,1,2,1
8970,1,2,2
8646,1,2,3
7965,1,2,4
6500,1,2,5
5120,1,2,6
3525,1,2,7
8700,1,3,0
8636,1,3,1
7747,1,3,2
7524,1,3,3
7344,1,3,4
6222.5,1,3,5
4725,1,3,6
3356.5,1,3,7
7076,1,4,0
7280,1,4,1
6746.5,1,4,2
6517,1,4,3
6392,1,4,4
5742,1,4,5
4473,1,4,6
3219.5,1,4,7
5546,1,5,0
5715,1,5,1
5482.5,1,5,2
5412,1,5,3
5293,1,5,4
4875,1,5,5
4064,1,5,6
2945.5,1,5,7
4740,1,6,0
4514,1,6,1
4500,1,6,2
4515,1,6,3
4257,1,6,4
3999,1,6,5
3528,1,6,6
2489,1,6,7
3776,1,7,0
3813,1,7,1
3750,1,7,2
3705,1,7,3
3498,1,7,4
3125,1,7,5
2961,1,7,6
2292.5,1,7,7
3477,1,8,0
3355,1,8,1
3312.5,1,8,2
3185,1,8,3
3036,1,8,4
2860,1,8,5
2572.75,1,8,6
2096,1,8,7
2773,1,9,0
2677.5,1,9,1
2644.5,1,9,2
2730,1,9,3
2640,1,9,4
2432,1,9,5
2268,1,9,6
1834,1,9,7
16124.5,1,0,0
12886.5,1,0,1
11375,1,0,2
10513.5,1,0,3
9352.5,1,0,4
7074,1,0,5
5456,1,0,6
3969,1,0,7
12168,1,1,0
11625,1,1,1
9858,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5270,1,1,6
3697.5,1,1,7
10829,1,2,0
10017,1,2,1
8832,1,2,2
8515,1,2,3
7788,1,2,4
6500,1,2,5
5040,1,2,6
3525,1,2,7
8700,1,3,0
8432,1,3,1
7747,1,3,2
7410,1,3,3
7236,1,3,4
6080,1,3,5
4725,1,3,6
3356.5,1,3,7
7076,1,4,0
7056,1,4,1
6643.5,1,4,2
6419,1,4,3
6345,1,4,4
5655,1,4,5
4473,1,4,6
3219.5,1,4,7
5546,1,5,0
5625,1,5,1
5355,1,5,2
5330,1,5,3
5214,1,5,4
4762.5,1,5,5
4064,1,5,6
2945.5,1,5,7
4740,1,6,0
4514,1,6,1
4500,1,6,2
4515,1,6,3
4257,1,6,4
3999,1,6,5
3528,1,6,6
2489,1,6,7
3776,1,7,0
3813,1,7,1
3750,1,7,2
3705,1,7,3
3498,1,7,4
3125,1,7,5
2961,1,7,6
2292.5,1,7,7
3477,1,8,0
3355,1,8,1
3312.5,1,8,2
3185,1,8,3
3036,1,8,4
2860,1,8,5
2572.75,1,8,6
2096,1,8,7
2773,1,9,0
2677.5,1,9,1
2644.5,1,9,2
2730,1,9,3
2640,1,9,4
2432,1,9,5
2268,1,9,6
1834,1,9,7
15237.5,1,0,0
12168,1,0,1
10769,1,0,2
10000,1,0,3
8875,1,0,4
7074,1,0,5
5456,1,0,6
3969,1,0,7
11752,1,1,0
11253,1,1,1
9540,1,1,2
9312.5,1,1,3
8318.5,1,1,4
6667.5,1,1,5
5270,1,1,6
3697.5,1,1,7
10465,1,2,0
9699,1,2,1
8556,1,2,2
8253,1,2,3
7552,1,2,4
6500,1,2,5
5040,1,2,6
3525,1,2,7
8482.5,1,3,0
8228,1,3,1
7564,1,3,2
7410,1,3,3
7236,1,3,4
5985,1,3,5
4650,1,3,6
3356.5,1,3,7
6902,1,4,0
6888,1,4,1
6489,1,4,2
6419,1,4,3
6345,1,4,4
5568,1,4,5
4402,1,4,6
3219.5,1,4,7
5452,1,5,0
5535,1,5,1
5355,1,5,2
5207,1,5,3
5095.5,1,5,4
4650,1,5,5
3968,1,5,6
2945.5,1,5,7
4661,1,6,0
4440,1,6,1
4500,1,6,2
4410,1,6,3
4158,1,6,4
3906,1,6,5
3444,1,6,6
2489,1,6,7
3712,1,7,0
3751,1,7,1
3750,1,7,2
3619.5,1,7,3
3418.5,1,7,4
3050,1,7,5
2890.5,1,7,6
2292.5,1,7,7
3477,1,8,0
3355,1,8,1
3312.5,1,8,2
3185,1,8,3
3036,1,8,4
2860,1,8,5
2572.75,1,8,6
2096,1,8,7
2773,1,9,0
2677.5,1,9,1
2644.5,1,9,2
2730,1,9,3
2640,1,9,4
2432,1,9,5
2268,1,9,6
1834,1,9,7
15237.5,1,0,0
12168,1,0,1
10769,1,0,2
10000,1,0,3
8875,1,0,4
7074,1,0,5
5456,1,0,6
3969,1,0,7
11752,1,1,0
11253,1,1,1
9540,1,1,2
9312.5,1,1,3
8318.5,1,1,4
6667.5,1,1,5
5270,1,1,6
3697.5,1,1,7
10465,1,2,0
9699,1,2,1
8556,1,2,2
8253,1,2,3
7552,1,2,4
6500,1,2,5
5040,1,2,6
3525,1,2,7
8482.5,1,3,0
8228,1,3,1
7564,1,3,2
7410,1,3,3
7236,1,3,4
5985,1,3,5
4650,1,3,6
3356.5,1,3,7
6902,1,4,0
6888,1,4,1
6489,1,4,2
6419,1,4,3
6345,1,4,4
5568,1,4,5
4402,1,4,6
3219.5,1,4,7
5452,1,5,0
5535,1,5,1
5355,1,5,2
5207,1,5,3
5095.5,1,5,4
4650,1,5,5
3968,1,5,6
2945.5,1,5,7
4661,1,6,0
4440,1,6,1
4500,1,6,2
4410,1,6,3
4158,1,6,4
3906,1,6,5
3444,1,6,6
2489,1,6,7
3712,1,7,0
3751,1,7,1
3750,1,7,2
3619.5,1,7,3
3418.5,1,7,4
3050,1,7,5
2890.5,1,7,6
2292.5,1,7,7
3477,1,8,0
3355,1,8,1
3312.5,1,8,2
3185,1,8,3
3036,1,8,4
2860,1,8,5
2572.75,1,8,6
2096,1,8,7
2773,1,9,0
2677.5,1,9,1
2644.5,1,9,2
2730,1,9,3
2640,1,9,4
2432,1,9,5
2268,1,9,6
1834,1,9,7
15502.5,1,0,0
12272,1,0,1
10680,1,0,2
9920,1,0,3
8946,1,0,4
6858,1,0,5
5368,1,0,6
3915,1,0,7
11960,1,1,0
10788,1,1,1
9381,1,1,2
9387,1,1,3
8449.5,1,1,4
6562.5,1,1,5
5185,1,1,6
3646.5,1,1,7
10647,1,2,0
10176,1,2,1
8832,1,2,2
8515,1,2,3
7670,1,2,4
6400,1,2,5
5040,1,2,6
3475,1,2,7
8555,1,3,0
8364,1,3,1
7564,1,3,2
7410,1,3,3
7128,1,3,4
6127.5,1,3,5
4650,1,3,6
3307.5,1,3,7
6786,1,4,0
6944,1,4,1
6592,1,4,2
6370,1,4,3
6204,1,4,4
5655,1,4,5
4402,1,4,6
3172.5,1,4,7
5452,1,5,0
5535,1,5,1
5397.5,1,5,2
5330,1,5,3
5095.5,1,5,4
4800,1,5,5
4000,1,5,6
2902.5,1,5,7
4661,1,6,0
4440,1,6,1
4428,1,6,2
4550,1,6,3
4290,1,6,4
4030,1,6,5
3472,1,6,6
2451,1,6,7
3712,1,7,0
3751,1,7,1
3690,1,7,2
3705,1,7,3
3498,1,7,4
3300,1,7,5
2914,1,7,6
2257.5,1,7,7
3420,1,8,0
3300,1,8,1
3259.5,1,8,2
3185,1,8,3
3036,1,8,4
2904,1,8,5
2531.75,1,8,6
2064,1,8,7
2726,1,9,0
2632.5,1,9,1
2601.5,1,9,2
2814,1,9,3
2600,1,9,4
2394,1,9,5
2232,1,9,6
1806,1,9,7
15502.5,1,0,0
12272,1,0,1
10680,1,0,2
9920,1,0,3
8946,1,0,4
6858,1,0,5
5368,1,0,6
3915,1,0,7
11960,1,1,0
10788,1,1,1
9381,1,1,2
9387,1,1,3
8449.5,1,1,4
6562.5,1,1,5
5185,1,1,6
3646.5,1,1,7
10647,1,2,0
10176,1,2,1
8832,1,2,2
8515,1,2,3
7670,1,2,4
6400,1,2,5
5040,1,2,6
3475,1,2,7
8555,1,3,0
8364,1,3,1
7564,1,3,2
7410,1,3,3
7128,1,3,4
6127.5,1,3,5
4650,1,3,6
3307.5,1,3,7
6786,1,4,0
6944,1,4,1
6592,1,4,2
6370,1,4,3
6204,1,4,4
5655,1,4,5
4402,1,4,6
3172.5,1,4,7
5452,1,5,0
5535,1,5,1
5397.5,1,5,2
5330,1,5,3
5095.5,1,5,4
4800,1,5,5
4000,1,5,6
2902.5,1,5,7
4661,1,6,0
4440,1,6,1
4428,1,6,2
4550,1,6,3
4290,1,6,4
4030,1,6,5
3472,1,6,6
2451,1,6,7
3712,1,7,0
3751,1,7,1
3690,1,7,2
3705,1,7,3
3498,1,7,4
3300,1,7,5
2914,1,7,6
2257.5,1,7,7
3420,1,8,0
3300,1,8,1
3259.5,1,8,2
3185,1,8,3
3036,1,8,4
2904,1,8,5
2531.75,1,8,6
2064,1,8,7
2726,1,9,0
2632.5,1,9,1
2601.5,1,9,2
2814,1,9,3
2600,1,9,4
2394,1,9,5
2232,1,9,6
1806,1,9,7
15502.5,1,0,0
12272,1,0,1
10680,1,0,2
9920,1,0,3
8946,1,0,4
6858,1,0,5
5368,1,0,6
3915,1,0,7
11960,1,1,0
10788,1,1,1
9381,1,1,2
9387,1,1,3
8449.5,1,1,4
6562.5,1,1,5
5185,1,1,6
3646.5,1,1,7
10647,1,2,0
10368,1,2,1
8960,1,2,2
8515,1,2,3
7670,1,2,4
6400,1,2,5
5040,1,2,6
3475,1,2,7
8555,1,3,0
8364,1,3,1
7564,1,3,2
7410,1,3,3
7128,1,3,4
6127.5,1,3,5
4650,1,3,6
3307.5,1,3,7
6786,1,4,0
6944,1,4,1
6592,1,4,2
6370,1,4,3
6204,1,4,4
5655,1,4,5
4402,1,4,6
3172.5,1,4,7
5452,1,5,0
5535,1,5,1
5397.5,1,5,2
5330,1,5,3
5095.5,1,5,4
4800,1,5,5
4000,1,5,6
2902.5,1,5,7
4661,1,6,0
4440,1,6,1
4428,1,6,2
4550,1,6,3
4290,1,6,4
4030,1,6,5
3472,1,6,6
2451,1,6,7
3886,1,7,0
3872,1,7,1
3813,1,7,2
3770,1,7,3
3630,1,7,4
3432,1,7,5
2976,1,7,6
2257.5,1,7,7
3420,1,8,0
3300,1,8,1
3259.5,1,8,2
3185,1,8,3
3036,1,8,4
2904,1,8,5
2531.75,1,8,6
2064,1,8,7
2784,1,9,0
2691,1,9,1
2662,1,9,2
2814,1,9,3
2600,1,9,4
2394,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5368,1,0,6
3915,1,0,7
12272,1,1,0
10788,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5185,1,1,6
3646.5,1,1,7
10647,1,2,0
10368,1,2,1
8960,1,2,2
8646,1,2,3
7906,1,2,4
6600,1,2,5
5040,1,2,6
3475,1,2,7
8555,1,3,0
8704,1,3,1
8052,1,3,2
7524,1,3,3
7236,1,3,4
6175,1,3,5
4650,1,3,6
3307.5,1,3,7
6786,1,4,0
6944,1,4,1
6901,1,4,2
6370,1,4,3
6204,1,4,4
5655,1,4,5
4402,1,4,6
3172.5,1,4,7
5452,1,5,0
5535,1,5,1
5397.5,1,5,2
5330,1,5,3
5095.5,1,5,4
4800,1,5,5
4000,1,5,6
2902.5,1,5,7
4661,1,6,0
4440,1,6,1
4428,1,6,2
4550,1,6,3
4290,1,6,4
4030,1,6,5
3472,1,6,6
2451,1,6,7
3886,1,7,0
4032,1,7,1
4030,1,7,2
3886,1,7,3
3740,1,7,4
3484,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3465,1,8,1
3551,1,8,2
3185,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
2944,1,9,1
2838,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5368,1,0,6
3915,1,0,7
12272,1,1,0
10788,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5185,1,1,6
3646.5,1,1,7
10647,1,2,0
10368,1,2,1
8960,1,2,2
8646,1,2,3
7906,1,2,4
6600,1,2,5
5040,1,2,6
3475,1,2,7
8555,1,3,0
8704,1,3,1
8052,1,3,2
7524,1,3,3
7236,1,3,4
6175,1,3,5
4650,1,3,6
3307.5,1,3,7
6786,1,4,0
6944,1,4,1
6901,1,4,2
6370,1,4,3
6204,1,4,4
5655,1,4,5
4402,1,4,6
3172.5,1,4,7
5452,1,5,0
5535,1,5,1
5397.5,1,5,2
5330,1,5,3
5095.5,1,5,4
4800,1,5,5
4000,1,5,6
2902.5,1,5,7
4661,1,6,0
4440,1,6,1
4428,1,6,2
4550,1,6,3
4290,1,6,4
4030,1,6,5
3472,1,6,6
2451,1,6,7
3886,1,7,0
4032,1,7,1
4030,1,7,2
3886,1,7,3
3740,1,7,4
3484,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3465,1,8,1
3551,1,8,2
3185,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
2944,1,9,1
2838,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5368,1,0,6
3915,1,0,7
12272,1,1,0
11904,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5185,1,1,6
3646.5,1,1,7
10647,1,2,0
10854,1,2,1
9240,1,2,2
8777,1,2,3
8024,1,2,4
6600,1,2,5
5280,1,2,6
3475,1,2,7
8555,1,3,0
8976,1,3,1
8174,1,3,2
7638,1,3,3
7344,1,3,4
6365,1,3,5
4875,1,3,6
3307.5,1,3,7
6786,1,4,0
7280,1,4,1
6901,1,4,2
6615,1,4,3
6392,1,4,4
5872.5,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5452,1,5,0
5760,1,5,1
5525,1,5,2
5494,1,5,3
5293,1,5,4
4950,1,5,5
4224,1,5,6
2902.5,1,5,7
4661,1,6,0
4810,1,6,1
4752,1,6,2
4690,1,6,3
4290,1,6,4
4030,1,6,5
3752,1,6,6
2451,1,6,7
3886,1,7,0
4224,1,7,1
4154,1,7,2
3886,1,7,3
3685,1,7,4
3484,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3740,1,8,1
3657,1,8,2
3283,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
3220,1,9,1
3036,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5544,1,0,6
3915,1,0,7
12272,1,1,0
11904,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5355,1,1,6
3646.5,1,1,7
10647,1,2,0
10854,1,2,1
9240,1,2,2
8777,1,2,3
8024,1,2,4
6600,1,2,5
5280,1,2,6
3475,1,2,7
8555,1,3,0
8976,1,3,1
8174,1,3,2
7638,1,3,3
7344,1,3,4
6365,1,3,5
4875,1,3,6
3307.5,1,3,7
6786,1,4,0
7280,1,4,1
6901,1,4,2
6615,1,4,3
6392,1,4,4
5872.5,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5452,1,5,0
5760,1,5,1
5525,1,5,2
5494,1,5,3
5293,1,5,4
4950,1,5,5
4224,1,5,6
2902.5,1,5,7
4661,1,6,0
4810,1,6,1
4752,1,6,2
4690,1,6,3
4356,1,6,4
4092,1,6,5
3752,1,6,6
2451,1,6,7
3886,1,7,0
4416,1,7,1
4154,1,7,2
3886,1,7,3
3740,1,7,4
3536,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3740,1,8,1
3657,1,8,2
3283,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
3220,1,9,1
3036,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5544,1,0,6
3915,1,0,7
12272,1,1,0
11904,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5355,1,1,6
3646.5,1,1,7
10647,1,2,0
10854,1,2,1
9240,1,2,2
8777,1,2,3
8024,1,2,4
6600,1,2,5
5280,1,2,6
3475,1,2,7
8555,1,3,0
8976,1,3,1
8174,1,3,2
7524,1,3,3
7290,1,3,4
6270,1,3,5
4875,1,3,6
3307.5,1,3,7
6786,1,4,0
7280,1,4,1
6901,1,4,2
6615,1,4,3
6345,1,4,4
5829,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5452,1,5,0
5760,1,5,1
5525,1,5,2
5412,1,5,3
5293,1,5,4
4950,1,5,5
4224,1,5,6
2902.5,1,5,7
4661,1,6,0
4810,1,6,1
4752,1,6,2
4690,1,6,3
4356,1,6,4
4092,1,6,5
3752,1,6,6
2451,1,6,7
3886,1,7,0
4416,1,7,1
4154,1,7,2
3886,1,7,3
3740,1,7,4
3536,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3740,1,8,1
3657,1,8,2
3283,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
3220,1,9,1
3036,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5544,1,0,6
3915,1,0,7
12272,1,1,0
11904,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5355,1,1,6
3646.5,1,1,7
10647,1,2,0
10854,1,2,1
9240,1,2,2
8777,1,2,3
8024,1,2,4
6600,1,2,5
5280,1,2,6
3475,1,2,7
8555,1,3,0
8976,1,3,1
8174,1,3,2
7524,1,3,3
7290,1,3,4
6270,1,3,5
4875,1,3,6
3307.5,1,3,7
6786,1,4,0
7280,1,4,1
6901,1,4,2
6615,1,4,3
6345,1,4,4
5829,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5452,1,5,0
5760,1,5,1
5525,1,5,2
5494,1,5,3
5372,1,5,4
4950,1,5,5
4224,1,5,6
2902.5,1,5,7
4661,1,6,0
4810,1,6,1
4752,1,6,2
4690,1,6,3
4356,1,6,4
4092,1,6,5
3752,1,6,6
2451,1,6,7
3886,1,7,0
4416,1,7,1
4154,1,7,2
3886,1,7,3
3740,1,7,4
3536,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3740,1,8,1
3657,1,8,2
3283,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
3220,1,9,1
3036,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5544,1,0,6
3915,1,0,7
12272,1,1,0
11904,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5355,1,1,6
3646.5,1,1,7
10647,1,2,0
10530,1,2,1
9240,1,2,2
8777,1,2,3
8024,1,2,4
6600,1,2,5
5280,1,2,6
3475,1,2,7
8555,1,3,0
8976,1,3,1
8052,1,3,2
7638,1,3,3
7290,1,3,4
6270,1,3,5
4875,1,3,6
3307.5,1,3,7
6786,1,4,0
7280,1,4,1
6798,1,4,2
6615,1,4,3
6345,1,4,4
5829,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5452,1,5,0
5760,1,5,1
5695,1,5,2
5494,1,5,3
5372,1,5,4
4950,1,5,5
4224,1,5,6
2902.5,1,5,7
4661,1,6,0
4810,1,6,1
4752,1,6,2
4690,1,6,3
4356,1,6,4
4092,1,6,5
3752,1,6,6
2451,1,6,7
3886,1,7,0
4416,1,7,1
4154,1,7,2
3886,1,7,3
3740,1,7,4
3536,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3740,1,8,1
3657,1,8,2
3283,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
3220,1,9,1
3036,1,9,2
2814,1,9,3
2680,1,9,4
2432,1,9,5
2232,1,9,6
1806,1,9,7
15900,1,0,0
12896,1,0,1
11214,1,0,2
10240,1,0,3
9088,1,0,4
6858,1,0,5
5544,1,0,6
3915,1,0,7
12272,1,1,0
11904,1,1,1
10176,1,1,2
9610.5,1,1,3
8580.5,1,1,4
6667.5,1,1,5
5355,1,1,6
3646.5,1,1,7
10647,1,2,0
10530,1,2,1
9240,1,2,2
8777,1,2,3
8024,1,2,4
6600,1,2,5
5280,1,2,6
3475,1,2,7
8555,1,3,0
8976,1,3,1
8052,1,3,2
7638,1,3,3
7290,1,3,4
6270,1,3,5
4875,1,3,6
3307.5,1,3,7
6786,1,4,0
7280,1,4,1
6798,1,4,2
6615,1,4,3
6345,1,4,4
5829,1,4,5
4650.5,1,4,6
3172.5,1,4,7
5452,1,5,0
5760,1,5,1
5695,1,5,2
5494,1,5,3
5372,1,5,4
4950,1,5,5
4224,1,5,6
2902.5,1,5,7
4661,1,6,0
4810,1,6,1
4752,1,6,2
4690,1,6,3
4356,1,6,4
4092,1,6,5
3752,1,6,6
2451,1,6,7
3886,1,7,0
4416,1,7,1
4154,1,7,2
3886,1,7,3
3740,1,7,4
3536,1,7,5
3360,1,7,6
2257.5,1,7,7
3420,1,8,0
3740,1,8,1
3657,1,8,2
3283,1,8,3
3128,1,8,4
2992,1,8,5
2870,1,8,6
2064,1,8,7
2784,1,9,0
3220,1,9,1
3036,1,9,2
2814,1,9,3
2680,1,9,4
