Price per carat,Size,Colour,Clarity,Month,Year,Rapper,Rappri
10150,2.01-2.09,G,VS2,Aug,2021,-28,15500
8160,2.01-2.09,G,SI1,Aug,2021,-28,12800
6664,2.01-2.09,G,SI2,Aug,2021,-29,10300
4779,2.01-2.09,G,I1,Aug,2021,-14,6300
11900,2.01-2.09,H,IF,Aug,2021,-31.5,18000
11385,2.01-2.09,H,VVS1,Aug,2021,-30.5,17000
10695,2.01-2.09,H,VVS2,Aug,2021,-30.5,16000
9800,2.01-2.09,H,VS1,Aug,2021,-29,15000
8890,2.01-2.09,H,VS2,Aug,2021,-29,13500
7480,2.01-2.09,H,SI1,Aug,2021,-27,11700
6580,2.01-2.09,H,SI2,Aug,2021,-28,9800
4480,2.01-2.09,H,I1,Aug,2021,-14,6000
9045,2.01-2.09,I,IF,Aug,2021,-30,14500
8772,2.01-2.09,I,VVS1,Aug,2021,-29,13700
8364,2.01-2.09,I,VVS2,Aug,2021,-29,13100
7935,2.01-2.09,I,VS1,Aug,2021,-29,12300
7560,2.01-2.09,I,VS2,Aug,2021,-28.5,11500
6664,2.01-2.09,I,SI1,Aug,2021,-29,10400
6160,2.01-2.09,I,SI2,Aug,2021,-29,9300
4212,2.01-2.09,I,I1,Aug,2021,-14,5600
7752,2.01-2.09,J,IF,Aug,2021,-30,12200
7383,2.01-2.09,J,VVS1,Aug,2021,-30,11500
7140,2.01-2.09,J,VVS2,Aug,2021,-29,10800
6650,2.01-2.09,J,VS1,Aug,2021,-29,10100
6319,2.01-2.09,J,VS2,Aug,2021,-29,9500
5796,2.01-2.09,J,SI1,Aug,2021,-28,9000
5390,2.01-2.09,J,SI2,Aug,2021,-28,8200
3888,2.01-2.09,J,I1,Aug,2021,-19,5200
6566,2.01-2.09,K,IF,Aug,2021,-30,10400
6052,2.01-2.09,K,VVS1,Aug,2021,-30,9500
5508,2.01-2.09,K,VVS2,Aug,2021,-30,8600
5175,2.01-2.09,K,VS1,Aug,2021,-29,7900
4830,2.01-2.09,K,VS2,Aug,2021,-29,7400
4420,2.01-2.09,K,SI1,Aug,2021,-30,6900
4200,2.01-2.09,K,SI2,Aug,2021,-30,6400
3402,2.01-2.09,K,I1,Aug,2021,-19,4500
5293,2.01-2.09,L,IF,Aug,2021,-30,8400
4824,2.01-2.09,L,VVS1,Aug,2021,-30,7600
4556,2.01-2.09,L,VVS2,Aug,2021,-30,6900
4216,2.01-2.09,L,VS1,Aug,2021,-29.5,6400
4002,2.01-2.09,L,VS2,Aug,2021,-29.5,6000
3740,2.01-2.09,L,SI1,Aug,2021,-30,5700
3570,2.01-2.09,L,SI2,Aug,2021,-30,5300
2997,2.01-2.09,L,I1,Aug,2021,-19,4000
4422,2.01-2.09,M,IF,Aug,2021,-32,6800
4284,2.01-2.09,M,VVS1,Aug,2021,-32,6300
4080,2.01-2.09,M,VVS2,Aug,2021,-32,6000
3876,2.01-2.09,M,VS1,Aug,2021,-31,5700
3604,2.01-2.09,M,VS2,Aug,2021,-31,5300
3264,2.01-2.09,M,SI1,Aug,2021,-32,5000
3105,2.01-2.09,M,SI2,Aug,2021,-31,4500
2592,2.01-2.09,M,I1,Aug,2021,-19,3400
25125,2.01-2.09,D,IF,Sep,2021,-30,38500
21350,2.01-2.09,D,VVS1,Sep,2021,-28,30500
17850,2.01-2.09,D,VVS2,Sep,2021,-29,25500
14960,2.01-2.09,D,VS1,Sep,2021,-28,22000
13300,2.01-2.09,D,VS2,Sep,2021,-28,19500
10200,2.01-2.09,D,SI1,Sep,2021,-30,15400
8556,2.01-2.09,D,SI2,Sep,2021,-31,12800
5644,2.01-2.09,D,I1,Sep,2021,-13,7200
20100,2.01-2.09,E,IF,Sep,2021,-30,31000
19170,2.01-2.09,E,VVS1,Sep,2021,-29,28000
16450,2.01-2.09,E,VVS2,Sep,2021,-30,23500
14000,2.01-2.09,E,VS1,Sep,2021,-27,20500
12250,2.01-2.09,E,VS2,Sep,2021,-28,18000
9660,2.01-2.09,E,SI1,Sep,2021,-29,14400
7752,2.01-2.09,E,SI2,Sep,2021,-30,11800
5610,2.01-2.09,E,I1,Sep,2021,-13,6900
17755,2.01-2.09,F,IF,Sep,2021,-28,27500
16800,2.01-2.09,F,VVS1,Sep,2021,-29,25000
15050,2.01-2.09,F,VVS2,Sep,2021,-28,22000
12950,2.01-2.09,F,VS1,Sep,2021,-29,19000
11550,2.01-2.09,F,VS2,Sep,2021,-28,17000
9240,2.01-2.09,F,SI1,Sep,2021,-30,13600
7420,2.01-2.09,F,SI2,Sep,2021,-30,11000
5440,2.01-2.09,F,I1,Sep,2021,-11,6600
14835,2.01-2.09,G,IF,Sep,2021,-27,22000
14000,2.01-2.09,G,VVS1,Sep,2021,-28,20500
12780,2.01-2.09,G,VVS2,Sep,2021,-26,18500
11715,2.01-2.09,G,VS1,Sep,2021,-27,17000
10800,2.01-2.09,G,VS2,Sep,2021,-26,15500
8928,2.01-2.09,G,SI1,Sep,2021,-26,12800
7171,2.01-2.09,G,SI2,Sep,2021,-26,10300
5246,2.01-2.09,G,I1,Sep,2021,-12,6300
11987.5,2.01-2.09,H,IF,Sep,2021,-31,18000
11467.5,2.01-2.09,H,VVS1,Sep,2021,-28,17000
10772.5,2.01-2.09,H,VVS2,Sep,2021,-28,16000
10295,2.01-2.09,H,VS1,Sep,2021,-26,15000
9301,2.01-2.09,H,VS2,Sep,2021,-27,13500
8249,2.01-2.09,H,SI1,Sep,2021,-25,11700
6984,2.01-2.09,H,SI2,Sep,2021,-28,9800
4988,2.01-2.09,H,I1,Sep,2021,-10,6000
9800,2.01-2.09,I,IF,Sep,2021,-28,14500
9443,2.01-2.09,I,VVS1,Sep,2021,-27,13700
9017,2.01-2.09,I,VVS2,Sep,2021,-27,13100
8449,2.01-2.09,I,VS1,Sep,2021,-27,12300
7936.5,2.01-2.09,I,VS2,Sep,2021,-27,11500
7070,2.01-2.09,I,SI1,Sep,2021,-27,10400
6461,2.01-2.09,I,SI2,Sep,2021,-27,9300
4644,2.01-2.09,I,I1,Sep,2021,-10,5600
8260,2.01-2.09,J,IF,Sep,2021,-28,12200
7770,2.01-2.09,J,VVS1,Sep,2021,-30,11500
7455,2.01-2.09,J,VVS2,Sep,2021,-29,10800
6958,2.01-2.09,J,VS1,Sep,2021,-27,10100
6532,2.01-2.09,J,VS2,Sep,2021,-27,9500
6264,2.01-2.09,J,SI1,Sep,2021,-27,9000
5688,2.01-2.09,J,SI2,Sep,2021,-29,8200
4050,2.01-2.09,J,I1,Sep,2021,-10,5200
6969,2.01-2.09,K,IF,Sep,2021,-28,10400
6348,2.01-2.09,K,VVS1,Sep,2021,-28,9500
5810,2.01-2.09,K,VVS2,Sep,2021,-28,8600
5467,2.01-2.09,K,VS1,Sep,2021,-28,7900
5112,2.01-2.09,K,VS2,Sep,2021,-28,7400
4690,2.01-2.09,K,SI1,Sep,2021,-29,6900
4340,2.01-2.09,K,SI2,Sep,2021,-29,6400
3564,2.01-2.09,K,I1,Sep,2021,-10,4500
5508,2.01-2.09,L,IF,Sep,2021,-30,8400
5180,2.01-2.09,L,VVS1,Sep,2021,-30,7600
4690,2.01-2.09,L,VVS2,Sep,2021,-30,6900
4371,2.01-2.09,L,VS1,Sep,2021,-30,6400
4089,2.01-2.09,L,VS2,Sep,2021,-28,6000
3850,2.01-2.09,L,SI1,Sep,2021,-28,5700
3570,2.01-2.09,L,SI2,Sep,2021,-29,5300
3159,2.01-2.09,L,I1,Sep,2021,-10,4000
4422,2.01-2.09,M,IF,Sep,2021,-30,6800
4158,2.01-2.09,M,VVS1,Sep,2021,-30,6300
3960,2.01-2.09,M,VVS2,Sep,2021,-30,6000
3819,2.01-2.09,M,VS1,Sep,2021,-30,5700
3551,2.01-2.09,M,VS2,Sep,2021,-28,5300
3264,2.01-2.09,M,SI1,Sep,2021,-31,5000
3105,2.01-2.09,M,SI2,Sep,2021,-31,4500
2673,2.01-2.09,M,I1,Sep,2021,-12,3400
25795,2.01-2.09,D,IF,Oct,2021,-30,38500
21350,2.01-2.09,D,VVS1,Oct,2021,-28,30500
17850,2.01-2.09,D,VVS2,Oct,2021,-29,25500
14960,2.01-2.09,D,VS1,Oct,2021,-28,22000
13650,2.01-2.09,D,VS2,Oct,2021,-28,19500
10472,2.01-2.09,D,SI1,Oct,2021,-28,15400
8832,2.01-2.09,D,SI2,Oct,2021,-29,12800
5976,2.01-2.09,D,I1,Oct,2021,-13,7600
20770,2.01-2.09,E,IF,Oct,2021,-30,31000
19880,2.01-2.09,E,VVS1,Oct,2021,-28,28000
16450,2.01-2.09,E,VVS2,Oct,2021,-30,23500
14350,2.01-2.09,E,VS1,Oct,2021,-27,20500
12600,2.01-2.09,E,VS2,Oct,2021,-26,18000
9936,2.01-2.09,E,SI1,Oct,2021,-29,14400
8024,2.01-2.09,E,SI2,Oct,2021,-30,11800
5865,2.01-2.09,E,I1,Oct,2021,-13,7200
18425,2.01-2.09,F,IF,Oct,2021,-28,27500
17500,2.01-2.09,F,VVS1,Oct,2021,-27,25000
15400,2.01-2.09,F,VVS2,Oct,2021,-27,22000
13300,2.01-2.09,F,VS1,Oct,2021,-27,19000
11900,2.01-2.09,F,VS2,Oct,2021,-27,17000
9520,2.01-2.09,F,SI1,Oct,2021,-27,13600
7700,2.01-2.09,F,SI2,Oct,2021,-29,11000
5610,2.01-2.09,F,I1,Oct,2021,-12,6900
15180,2.01-2.09,G,IF,Oct,2021,-27,22000
14350,2.01-2.09,G,VVS1,Oct,2021,-28,20500
13135,2.01-2.09,G,VVS2,Oct,2021,-26,18500
12070,2.01-2.09,G,VS1,Oct,2021,-26,17000
11160,2.01-2.09,G,VS2,Oct,2021,-26,15500
9216,2.01-2.09,G,SI1,Oct,2021,-26,12800
7313,2.01-2.09,G,SI2,Oct,2021,-26,10300
5418,2.01-2.09,G,I1,Oct,2021,-15,6600
12330,2.01-2.09,H,IF,Oct,2021,-30,18000
11815,2.01-2.09,H,VVS1,Oct,2021,-28,17000
11120,2.01-2.09,H,VVS2,Oct,2021,-28,16000
10650,2.01-2.09,H,VS1,Oct,2021,-27,15000
9585,2.01-2.09,H,VS2,Oct,2021,-27,13500
8541,2.01-2.09,H,SI1,Oct,2021,-25,11700
7056,2.01-2.09,H,SI2,Oct,2021,-28,9800
5160,2.01-2.09,H,I1,Oct,2021,-12,6300
10150,2.01-2.09,I,IF,Oct,2021,-28,14500
9727,2.01-2.09,I,VVS1,Oct,2021,-27,13700
9301,2.01-2.09,I,VVS2,Oct,2021,-27,13100
8733,2.01-2.09,I,VS1,Oct,2021,-28,12300
8222.5,2.01-2.09,I,VS2,Oct,2021,-27,11500
7384,2.01-2.09,I,SI1,Oct,2021,-26,10400
6603,2.01-2.09,I,SI2,Oct,2021,-26,9300
4816,2.01-2.09,I,I1,Oct,2021,-10,5900
8540,2.01-2.09,J,IF,Oct,2021,-28,12200
8050,2.01-2.09,J,VVS1,Oct,2021,-27,11500
7668,2.01-2.09,J,VVS2,Oct,2021,-27,10800
7171,2.01-2.09,J,VS1,Oct,2021,-26,10100
6745,2.01-2.09,J,VS2,Oct,2021,-25,9500
6480,2.01-2.09,J,SI1,Oct,2021,-24,9000
5904,2.01-2.09,J,SI2,Oct,2021,-24,8200
4212,2.01-2.09,J,I1,Oct,2021,-10,5500
7280,2.01-2.09,K,IF,Oct,2021,-28,10400
6650,2.01-2.09,K,VVS1,Oct,2021,-26,9500
6020,2.01-2.09,K,VVS2,Oct,2021,-26,8600
5609,2.01-2.09,K,VS1,Oct,2021,-27,7900
5254,2.01-2.09,K,VS2,Oct,2021,-27,7400
4830,2.01-2.09,K,SI1,Oct,2021,-27,6900
4480,2.01-2.09,K,SI2,Oct,2021,-28,6400
3645,2.01-2.09,K,I1,Oct,2021,-10,4700
5880,2.01-2.09,L,IF,Oct,2021,-30,8400
5320,2.01-2.09,L,VVS1,Oct,2021,-28,7600
4830,2.01-2.09,L,VVS2,Oct,2021,-28,6900
4512,2.01-2.09,L,VS1,Oct,2021,-28,6400
4230,2.01-2.09,L,VS2,Oct,2021,-26,6000
3990,2.01-2.09,L,SI1,Oct,2021,-25,5700
3710,2.01-2.09,L,SI2,Oct,2021,-29,5300
3240,2.01-2.09,L,I1,Oct,2021,-10,4100
4624,2.01-2.09,M,IF,Oct,2021,-30,6800
4284,2.01-2.09,M,VVS1,Oct,2021,-30,6300
4080,2.01-2.09,M,VVS2,Oct,2021,-30,6000
3933,2.01-2.09,M,VS1,Oct,2021,-30,5700
3657,2.01-2.09,M,VS2,Oct,2021,-28,5300
3400,2.01-2.09,M,SI1,Oct,2021,-31,5000
3105,2.01-2.09,M,SI2,Oct,2021,-31,4500
2754,2.01-2.09,M,I1,Oct,2021,-12,3500
26950,2.01-2.09,D,IF,Nov,2021,-30,38500
21960,2.01-2.09,D,VVS1,Nov,2021,-28,30500
18105,2.01-2.09,D,VVS2,Nov,2021,-29,25500
15840,2.01-2.09,D,VS1,Nov,2021,-28,22000
14040,2.01-2.09,D,VS2,Nov,2021,-28,19500
10780,2.01-2.09,D,SI1,Nov,2021,-28,15400
8832,2.01-2.09,D,SI2,Nov,2021,-29,12800
6264,2.01-2.09,D,I1,Nov,2021,-13,7600
21700,2.01-2.09,E,IF,Nov,2021,-30,31000
19880,2.01-2.09,E,VVS1,Nov,2021,-28,28000
16450,2.01-2.09,E,VVS2,Nov,2021,-30,23500
14965,2.01-2.09,E,VS1,Nov,2021,-28,20500
12960,2.01-2.09,E,VS2,Nov,2021,-27,18000
10224,2.01-2.09,E,SI1,Nov,2021,-29,14400
8260,2.01-2.09,E,SI2,Nov,2021,-30,11800
6003,2.01-2.09,E,I1,Nov,2021,-13,7200
19800,2.01-2.09,F,IF,Nov,2021,-28,27500
17750,2.01-2.09,F,VVS1,Nov,2021,-27,25000
15840,2.01-2.09,F,VVS2,Nov,2021,-27,22000
13490,2.01-2.09,F,VS1,Nov,2021,-27,19000
12240,2.01-2.09,F,VS2,Nov,2021,-28,17000
9520,2.01-2.09,F,SI1,Nov,2021,-27,13600
7700,2.01-2.09,F,SI2,Nov,2021,-29,11000
5874,2.01-2.09,F,I1,Nov,2021,-12,6900
16060,2.01-2.09,G,IF,Nov,2021,-28,22000
14760,2.01-2.09,G,VVS1,Nov,2021,-28,20500
13690,2.01-2.09,G,VVS2,Nov,2021,-26,18500
12410,2.01-2.09,G,VS1,Nov,2021,-26,17000
11470,2.01-2.09,G,VS2,Nov,2021,-26,15500
9472,2.01-2.09,G,SI1,Nov,2021,-26,12800
7622,2.01-2.09,G,SI2,Nov,2021,-27,10300
5544,2.01-2.09,G,I1,Nov,2021,-15,6600
12420,2.01-2.09,H,IF,Nov,2021,-30,18000
12240,2.01-2.09,H,VVS1,Nov,2021,-28,17000
11520,2.01-2.09,H,VVS2,Nov,2021,-28,16000
11100,2.01-2.09,H,VS1,Nov,2021,-27,15000
9855,2.01-2.09,H,VS2,Nov,2021,-27,13500
8775,2.01-2.09,H,SI1,Nov,2021,-25,11700
7056,2.01-2.09,H,SI2,Nov,2021,-27.5,9800
5400,2.01-2.09,H,I1,Nov,2021,-12,6300
10440,2.01-2.09,I,IF,Nov,2021,-28,14500
10001,2.01-2.09,I,VVS1,Nov,2021,-27,13700
9563,2.01-2.09,I,VVS2,Nov,2021,-29,13100
8979,2.01-2.09,I,VS1,Nov,2021,-27.5,12300
8395,2.01-2.09,I,VS2,Nov,2021,-27,11500
7592,2.01-2.09,I,SI1,Nov,2021,-26,10400
6789,2.01-2.09,I,SI2,Nov,2021,-26,9300
5040,2.01-2.09,I,I1,Nov,2021,-10,5900
8784,2.01-2.09,J,IF,Nov,2021,-28,12200
8050,2.01-2.09,J,VVS1,Nov,2021,-27,11500
7668,2.01-2.09,J,VVS2,Nov,2021,-26,10800
7373,2.01-2.09,J,VS1,Nov,2021,-26,10100
6935,2.01-2.09,J,VS2,Nov,2021,-25,9500
6570,2.01-2.09,J,SI1,Nov,2021,-24,9000
5822,2.01-2.09,J,SI2,Nov,2021,-24,8200
4680,2.01-2.09,J,I1,Nov,2021,-10,5500
7488,2.01-2.09,K,IF,Nov,2021,-28,10400
6840,2.01-2.09,K,VVS1,Nov,2021,-26,9500
6192,2.01-2.09,K,VVS2,Nov,2021,-26,8600
5688,2.01-2.09,K,VS1,Nov,2021,-27,7900
5328,2.01-2.09,K,VS2,Nov,2021,-27,7400
4899,2.01-2.09,K,SI1,Nov,2021,-27,6900
4544,2.01-2.09,K,SI2,Nov,2021,-28,6400
4050,2.01-2.09,K,I1,Nov,2021,-10,4700
5880,2.01-2.09,L,IF,Nov,2021,-30,8400
5320,2.01-2.09,L,VVS1,Nov,2021,-28,7600
4830,2.01-2.09,L,VVS2,Nov,2021,-28,6900
4480,2.01-2.09,L,VS1,Nov,2021,-28,6400
4320,2.01-2.09,L,VS2,Nov,2021,-26,6000
4104,2.01-2.09,L,SI1,Nov,2021,-25,5700
3763,2.01-2.09,L,SI2,Nov,2021,-29,5300
3600,2.01-2.09,L,I1,Nov,2021,-10,4100
4760,2.01-2.09,M,IF,Nov,2021,-30,6800
4410,2.01-2.09,M,VVS1,Nov,2021,-30,6300
4200,2.01-2.09,M,VVS2,Nov,2021,-30,6000
3990,2.01-2.09,M,VS1,Nov,2021,-30,5700
3816,2.01-2.09,M,VS2,Nov,2021,-28,5300
3450,2.01-2.09,M,SI1,Nov,2021,-31,5000
3105,2.01-2.09,M,SI2,Nov,2021,-31,4500
2992,2.01-2.09,M,I1,Nov,2021,-12,3500
26950,2.01-2.09,D,IF,Dec,2021,-28,40000
21960,2.01-2.09,D,VVS1,Dec,2021,-27,31500
18105,2.01-2.09,D,VVS2,Dec,2021,-26,26500
15840,2.01-2.09,D,VS1,Dec,2021,-25,23000
14040,2.01-2.09,D,VS2,Dec,2021,-26,20500
11088,2.01-2.09,D,SI1,Dec,2021,-25,16000
9088,2.01-2.09,D,SI2,Dec,2021,-27,13300
6612,2.01-2.09,D,I1,Dec,2021,-13,8000
21700,2.01-2.09,E,IF,Dec,2021,-29,32000
20160,2.01-2.09,E,VVS1,Dec,2021,-26,29000
16450,2.01-2.09,E,VVS2,Dec,2021,-29,24500
14965,2.01-2.09,E,VS1,Dec,2021,-27,21500
13320,2.01-2.09,E,VS2,Dec,2021,-26,19000
10224,2.01-2.09,E,SI1,Dec,2021,-27,15000
8260,2.01-2.09,E,SI2,Dec,2021,-28,12300
6264,2.01-2.09,E,I1,Dec,2021,-13,7600
19800,2.01-2.09,F,IF,Dec,2021,-25,28500
18250,2.01-2.09,F,VVS1,Dec,2021,-25,26000
16060,2.01-2.09,F,VVS2,Dec,2021,-25,23000
13870,2.01-2.09,F,VS1,Dec,2021,-25,20000
12410,2.01-2.09,F,VS2,Dec,2021,-25,17500
9928,2.01-2.09,F,SI1,Dec,2021,-25,14000
7810,2.01-2.09,F,SI2,Dec,2021,-27,11400
6072,2.01-2.09,F,I1,Dec,2021,-12,7200
16060,2.01-2.09,G,IF,Dec,2021,-28,23000
14760,2.01-2.09,G,VVS1,Dec,2021,-28,21500
13690,2.01-2.09,G,VVS2,Dec,2021,-26,19500
12580,2.01-2.09,G,VS1,Dec,2021,-26,17500
11470,2.01-2.09,G,VS2,Dec,2021,-26,16000
9472,2.01-2.09,G,SI1,Dec,2021,-26,13300
7622,2.01-2.09,G,SI2,Dec,2021,-27,10700
5610,2.01-2.09,G,I1,Dec,2021,-15,6900
12600,2.01-2.09,H,IF,Dec,2021,-30,18500
12240,2.01-2.09,H,VVS1,Dec,2021,-28,17500
11520,2.01-2.09,H,VVS2,Dec,2021,-28,16500
10950,2.01-2.09,H,VS1,Dec,2021,-27,15500
9855,2.01-2.09,H,VS2,Dec,2021,-25,14000
8775,2.01-2.09,H,SI1,Dec,2021,-23,12200
7056,2.01-2.09,H,SI2,Dec,2021,-26,10200
5544,2.01-2.09,H,I1,Dec,2021,-12,6600
10440,2.01-2.09,I,IF,Dec,2021,-28,15200
10001,2.01-2.09,I,VVS1,Dec,2021,-27,14300
9563,2.01-2.09,I,VVS2,Dec,2021,-27,13600
8856,2.01-2.09,I,VS1,Dec,2021,-27.5,12800
8395,2.01-2.09,I,VS2,Dec,2021,-26,12000
7696,2.01-2.09,I,SI1,Dec,2021,-26,10800
6882,2.01-2.09,I,SI2,Dec,2021,-26,9700
5310,2.01-2.09,I,I1,Dec,2021,-10,6200
8784,2.01-2.09,J,IF,Dec,2021,-28,12700
8395,2.01-2.09,J,VVS1,Dec,2021,-25,12000
7884,2.01-2.09,J,VVS2,Dec,2021,-24,11200
7474,2.01-2.09,J,VS1,Dec,2021,-23,10500
7125,2.01-2.09,J,VS2,Dec,2021,-23,9900
6840,2.01-2.09,J,SI1,Dec,2021,-24,9400
6232,2.01-2.09,J,SI2,Dec,2021,-24,8500
4950,2.01-2.09,J,I1,Dec,2021,-10,5800
7488,2.01-2.09,K,IF,Dec,2021,-28,10800
7030,2.01-2.09,K,VVS1,Dec,2021,-25,9900
6364,2.01-2.09,K,VVS2,Dec,2021,-26,8900
5767,2.01-2.09,K,VS1,Dec,2021,-23,8200
5402,2.01-2.09,K,VS2,Dec,2021,-23,7700
5037,2.01-2.09,K,SI1,Dec,2021,-27,7200
4608,2.01-2.09,K,SI2,Dec,2021,-28,6700
4230,2.01-2.09,K,I1,Dec,2021,-10,4900
5880,2.01-2.09,L,IF,Dec,2021,-30,8700
5472,2.01-2.09,L,VVS1,Dec,2021,-28,7900
4968,2.01-2.09,L,VVS2,Dec,2021,-28,7200
4608,2.01-2.09,L,VS1,Dec,2021,-28,6700
4440,2.01-2.09,L,VS2,Dec,2021,-26,6200
4275,2.01-2.09,L,SI1,Dec,2021,-25,5900
3763,2.01-2.09,L,SI2,Dec,2021,-29,5500
3690,2.01-2.09,L,I1,Dec,2021,-10,4300
4760,2.01-2.09,M,IF,Dec,2021,-30,7100
4410,2.01-2.09,M,VVS1,Dec,2021,-30,6600
4200,2.01-2.09,M,VVS2,Dec,2021,-30,6200
3990,2.01-2.09,M,VS1,Dec,2021,-30,5900
3816,2.01-2.09,M,VS2,Dec,2021,-28,5500
3450,2.01-2.09,M,SI1,Dec,2021,-31,5200
3105,2.01-2.09,M,SI2,Dec,2021,-31,4700
3080,2.01-2.09,M,I1,Dec,2021,-12,3700
26950,2.01-2.09,D,IF,Jan,2022,-27,41000
21960,2.01-2.09,D,VVS1,Jan,2022,-26,32500
18105,2.01-2.09,D,VVS2,Jan,2022,-23,27500
15840,2.01-2.09,D,VS1,Jan,2022,-22,23500
14040,2.01-2.09,D,VS2,Jan,2022,-22,21000
11088,2.01-2.09,D,SI1,Jan,2022,-20,16500
9088,2.01-2.09,D,SI2,Jan,2022,-24,13600
6612,2.01-2.09,D,I1,Jan,2022,-13,8300
21700,2.01-2.09,E,IF,Jan,2022,-24,33000
20160,2.01-2.09,E,VVS1,Jan,2022,-20,29500
16450,2.01-2.09,E,VVS2,Jan,2022,-20,25000
14760,2.01-2.09,E,VS1,Jan,2022,-23,22000
13140,2.01-2.09,E,VS2,Jan,2022,-23,19500
10224,2.01-2.09,E,SI1,Jan,2022,-25,15500
8260,2.01-2.09,E,SI2,Jan,2022,-28,12600
6264,2.01-2.09,E,I1,Jan,2022,-13,7900
19800,2.01-2.09,F,IF,Jan,2022,-23,29000
18250,2.01-2.09,F,VVS1,Jan,2022,-24,26500
16060,2.01-2.09,F,VVS2,Jan,2022,-24,23500
13870,2.01-2.09,F,VS1,Jan,2022,-22,20500
12240,2.01-2.09,F,VS2,Jan,2022,-22,18000
9928,2.01-2.09,F,SI1,Jan,2022,-22,14500
7810,2.01-2.09,F,SI2,Jan,2022,-23,11700
6072,2.01-2.09,F,I1,Jan,2022,-11,7500
15840,2.01-2.09,G,IF,Jan,2022,-25,23500
14760,2.01-2.09,G,VVS1,Jan,2022,-24,22000
13690,2.01-2.09,G,VVS2,Jan,2022,-24,20000
12580,2.01-2.09,G,VS1,Jan,2022,-22,18000
11470,2.01-2.09,G,VS2,Jan,2022,-20,16500
9472,2.01-2.09,G,SI1,Jan,2022,-21,13600
7519,2.01-2.09,G,SI2,Jan,2022,-19,11000
5610,2.01-2.09,G,I1,Jan,2022,-8,7200
12600,2.01-2.09,H,IF,Jan,2022,-24,19000
12240,2.01-2.09,H,VVS1,Jan,2022,-22,18000
11520,2.01-2.09,H,VVS2,Jan,2022,-22,17000
10950,2.01-2.09,H,VS1,Jan,2022,-22,16000
9855,2.01-2.09,H,VS2,Jan,2022,-20,14500
8775,2.01-2.09,H,SI1,Jan,2022,-18,12500
7105,2.01-2.09,H,SI2,Jan,2022,-23,10500
5544,2.01-2.09,H,I1,Jan,2022,-7,6900
10440,2.01-2.09,I,IF,Jan,2022,-25,15500
10001,2.01-2.09,I,VVS1,Jan,2022,-23,14700
9301,2.01-2.09,I,VVS2,Jan,2022,-23,13900
8917.5,2.01-2.09,I,VS1,Jan,2022,-21,13100
8395,2.01-2.09,I,VS2,Jan,2022,-22,12200
7696,2.01-2.09,I,SI1,Jan,2022,-22,11000
6882,2.01-2.09,I,SI2,Jan,2022,-21,9900
5310,2.01-2.09,I,I1,Jan,2022,-7,6400
8784,2.01-2.09,J,IF,Jan,2022,-25,13000
8395,2.01-2.09,J,VVS1,Jan,2022,-24,12200
7992,2.01-2.09,J,VVS2,Jan,2022,-23,11400
7474,2.01-2.09,J,VS1,Jan,2022,-21,10700
7125,2.01-2.09,J,VS2,Jan,2022,-20,10100
6840,2.01-2.09,J,SI1,Jan,2022,-21,9600
6232,2.01-2.09,J,SI2,Jan,2022,-21,8700
4950,2.01-2.09,J,I1,Jan,2022,-7,6000
7488,2.01-2.09,K,IF,Jan,2022,-25,11000
7030,2.01-2.09,K,VVS1,Jan,2022,-25,10100
6364,2.01-2.09,K,VVS2,Jan,2022,-25,9100
5767,2.01-2.09,K,VS1,Jan,2022,-21,8400
5402,2.01-2.09,K,VS2,Jan,2022,-17,7900
5037,2.01-2.09,K,SI1,Jan,2022,-22,7400
4608,2.01-2.09,K,SI2,Jan,2022,-22,6900
4230,2.01-2.09,K,I1,Jan,2022,-8,5100
5880,2.01-2.09,L,IF,Jan,2022,-30,8900
5472,2.01-2.09,L,VVS1,Jan,2022,-25,8100
4968,2.01-2.09,L,VVS2,Jan,2022,-28,7300
4608,2.01-2.09,L,VS1,Jan,2022,-26,6800
4440,2.01-2.09,L,VS2,Jan,2022,-21,6300
4275,2.01-2.09,L,SI1,Jan,2022,-21,6000
3763,2.01-2.09,L,SI2,Jan,2022,-24,5600
3690,2.01-2.09,L,I1,Jan,2022,-12,4500
4760,2.01-2.09,M,IF,Jan,2022,-30,7200
4410,2.01-2.09,M,VVS1,Jan,2022,-28,6700
4200,2.01-2.09,M,VVS2,Jan,2022,-26,6300
3990,2.01-2.09,M,VS1,Jan,2022,-26,6000
3816,2.01-2.09,M,VS2,Jan,2022,-24,5600
3450,2.01-2.09,M,SI1,Jan,2022,-31,5300
3105,2.01-2.09,M,SI2,Jan,2022,-29,4800
3080,2.01-2.09,M,I1,Jan,2022,-12,3800
28800,2.01-2.09,D,IF,Feb,2022,-25,43000
22995,2.01-2.09,D,VVS1,Feb,2022,-24,34500
19610,2.01-2.09,D,VVS2,Feb,2022,-21,29000
17250,2.01-2.09,D,VS1,Feb,2022,-20,24500
15170,2.01-2.09,D,VS2,Feb,2022,-20,21500
12000,2.01-2.09,D,SI1,Feb,2022,-17,17500
9709,2.01-2.09,D,SI2,Feb,2022,-21,14300
6960,2.01-2.09,D,I1,Feb,2022,-10,8700
22720,2.01-2.09,E,IF,Feb,2022,-22,34500
21460,2.01-2.09,E,VVS1,Feb,2022,-18,31000
17395,2.01-2.09,E,VVS2,Feb,2022,-18,26500
15695,2.01-2.09,E,VS1,Feb,2022,-21,23000
